x y vx vy mass charge
22.3082 -12.32 -0.0208828 0.0015688 1 -0.01
23.2781 -11.76 -0.208393 0.0650124 1 0.01
-24.248 -11.2 -0.258669 -0.323464 1 -0.01
-23.2781 -10.64 -0.313567 0.21314 1 0.01
-22.3082 -11.2 -0.433019 0.402176 1 -0.01
-21.3382 -10.64 0.494747 0.323925 1 0.01
-20.3683 -11.2 -0.276407 -0.313981 1 -0.01
-19.3984 -10.64 0.139174 -0.24384 1 0.01
-18.4285 -11.2 0.327309 -0.327958 1 -0.01
-17.4586 -10.64 -0.0269866 0.321173 1 0.01
-16.4886 -11.2 -0.00422534 0.286793 1 -0.01
-15.5187 -10.64 0.404314 0.0212254 1 0.01
-14.5488 -11.2 -0.0564506 0.354916 1 -0.01
-13.5789 -10.64 0.222403 0.0689324 1 0.01
-12.609 -11.2 0.220352 0.279711 1 -0.01
-11.639 -10.64 0.0526495 -0.203058 1 0.01
-10.6691 -11.2 0.0127748 -0.339548 1 -0.01
-9.6992 -10.64 0.415447 0.143861 1 0.01
-8.72928 -11.2 0.247065 0.447863 1 -0.01
-7.75936 -10.64 -0.410308 -0.231064 1 0.01
-6.78944 -11.2 0.231983 -0.131458 1 -0.01
-5.81952 -10.64 -0.194127 0.134339 1 0.01
-4.8496 -11.2 -0.176538 -0.427439 1 -0.01
-3.87968 -10.64 -0.0846559 -0.275997 1 0.01
-2.90976 -11.2 -0.127935 0.253527 1 -0.01
-1.93984 -10.64 -0.48356 0.154475 1 0.01
-0.96992 -11.2 -0.16553 -0.336002 1 -0.01
0 -10.64 -0.384732 0.164748 1 0.01
0.96992 -11.2 0.379521 -0.256967 1 -0.01
1.93984 -10.64 -0.455136 0.469073 1 0.01
2.90976 -11.2 0.299431 0.339809 1 -0.01
3.87968 -10.64 -0.264067 -0.446032 1 0.01
4.8496 -11.2 -0.0827587 -0.16367 1 -0.01
5.81952 -10.64 -0.238497 -0.0646691 1 0.01
6.78944 -11.2 -0.102314 0.0219642 1 -0.01
7.75936 -10.64 0.479786 -0.262686 1 0.01
8.72928 -11.2 0.183492 0.0551698 1 -0.01
9.6992 -10.64 -0.102659 -0.379675 1 0.01
10.6691 -11.2 -0.118275 0.29872 1 -0.01
11.639 -10.64 0.303622 0.446444 1 0.01
12.609 -11.2 -0.247303 0.215503 1 -0.01
13.5789 -10.64 -0.370892 0.139888 1 0.01
14.5488 -11.2 -0.494675 0.434232 1 -0.01
15.5187 -10.64 -0.288987 -0.0526956 1 0.01
16.4886 -11.2 0.414132 -0.313292 1 -0.01
17.4586 -10.64 0.209568 0.161313 1 0.01
18.4285 -11.2 -0.268314 -0.233619 1 -0.01
19.3984 -10.64 -0.0571664 -0.183741 1 0.01
20.3683 -11.2 -0.198902 -0.26505 1 -0.01
21.3382 -10.64 -0.484965 0.435234 1 0.01
22.3082 -11.2 0.49536 -0.428613 1 -0.01
23.2781 -10.64 0.464066 -0.0894903 1 0.01
-24.248 -10.08 -0.294776 -0.0193739 1 -0.01
-23.2781 -9.52 0.176352 -0.430557 1 0.01
-22.3082 -10.08 0.485488 0.00409462 1 -0.01
-21.3382 -9.52 -0.0401875 -0.257924 1 0.01
-20.3683 -10.08 -0.228771 0.0612714 1 -0.01
-19.3984 -9.52 -0.422043 0.465979 1 0.01
-18.4285 -10.08 0.110704 0.138046 1 -0.01
-17.4586 -9.52 0.1789 0.398032 1 0.01
-16.4886 -10.08 -0.16096 -0.0870435 1 -0.01
-15.5187 -9.52 -0.345704 0.312818 1 0.01
-14.5488 -10.08 -0.191923 0.0961857 1 -0.01
-13.5789 -9.52 0.37961 -0.221086 1 0.01
-12.609 -10.08 0.264156 -0.243363 1 -0.01
-11.639 -9.52 0.454459 -0.399223 1 0.01
-10.6691 -10.08 0.217714 0.359435 1 -0.01
-9.6992 -9.52 0.237391 -0.267573 1 0.01
-8.72928 -10.08 0.187638 -0.335387 1 -0.01
-7.75936 -9.52 -0.3223 -0.437745 1 0.01
-6.78944 -10.08 0.370616 -0.45562 1 -0.01
-5.81952 -9.52 0.233974 0.269883 1 0.01
-4.8496 -10.08 0.345215 0.296873 1 -0.01
-3.87968 -9.52 -0.221273 -0.202909 1 0.01
-2.90976 -10.08 -0.0711894 -0.435907 1 -0.01
-1.93984 -9.52 0.485872 0.139077 1 0.01
-0.96992 -10.08 0.04228 0.484852 1 -0.01
0 -9.52 -0.178853 -0.109224 1 0.01
0.96992 -10.08 0.322946 -0.270898 1 -0.01
1.93984 -9.52 -0.133361 -0.210376 1 0.01
2.90976 -10.08 -0.330567 -0.229675 1 -0.01
3.87968 -9.52 -0.273637 0.128369 1 0.01
4.8496 -10.08 0.0130258 -0.349926 1 -0.01
5.81952 -9.52 0.205088 0.192852 1 0.01
6.78944 -10.08 0.325158 0.0671801 1 -0.01
7.75936 -9.52 -0.185161 0.112891 1 0.01
8.72928 -10.08 -0.0351847 -0.0306891 1 -0.01
9.6992 -9.52 -0.337301 0.160802 1 0.01
10.6691 -10.08 -0.468724 0.286016 1 -0.01
11.639 -9.52 -0.323905 0.315475 1 0.01
12.609 -10.08 0.434754 -0.427475 1 -0.01
13.5789 -9.52 0.122062 0.478242 1 0.01
14.5488 -10.08 0.0521718 0.133115 1 -0.01
15.5187 -9.52 0.134402 -0.0809449 1 0.01
16.4886 -10.08 -0.373747 0.302509 1 -0.01
17.4586 -9.52 -0.274647 -0.00176224 1 0.01
18.4285 -10.08 0.109881 -0.349064 1 -0.01
19.3984 -9.52 -0.214773 0.0199271 1 0.01
20.3683 -10.08 -0.240496 -0.451346 1 -0.01
21.3382 -9.52 -0.289275 0.205585 1 0.01
22.3082 -10.08 -0.325354 0.133216 1 -0.01
23.2781 -9.52 -0.0927872 -0.00162084 1 0.01
-24.248 -8.96 0.321178 0.0833191 1 -0.01
-23.2781 -8.4 0.402589 0.397841 1 0.01
-22.3082 -8.96 0.088831 0.0470717 1 -0.01
-21.3382 -8.4 0.487504 0.215532 1 0.01
-20.3683 -8.96 0.46569 0.0575722 1 -0.01
-19.3984 -8.4 0.452633 0.295244 1 0.01
-18.4285 -8.96 0.415504 0.459786 1 -0.01
-17.4586 -8.4 -0.452289 0.335153 1 0.01
-16.4886 -8.96 0.00261608 0.017932 1 -0.01
-15.5187 -8.4 0.458264 -0.412197 1 0.01
-14.5488 -8.96 -0.36612 0.318543 1 -0.01
-13.5789 -8.4 0.282688 -0.495581 1 0.01
-12.609 -8.96 -0.156309 0.3562 1 -0.01
-11.639 -8.4 0.0581237 0.324905 1 0.01
-10.6691 -8.96 0.0469907 0.475357 1 -0.01
-9.6992 -8.4 0.130117 0.242551 1 0.01
-8.72928 -8.96 0.192408 0.486949 1 -0.01
-7.75936 -8.4 0.100955 -0.341928 1 0.01
-6.78944 -8.96 0.0161838 0.0855165 1 -0.01
-5.81952 -8.4 -0.273614 0.390211 1 0.01
-4.8496 -8.96 -0.295638 -0.0397023 1 -0.01
-3.87968 -8.4 0.32516 0.0362136 1 0.01
-2.90976 -8.96 0.0174776 -0.374381 1 -0.01
-1.93984 -8.4 -0.29796 -0.204055 1 0.01
-0.96992 -8.96 0.357079 0.291298 1 -0.01
0 -8.4 0.0532085 -0.322711 1 0.01
0.96992 -8.96 -0.457859 -0.0706247 1 -0.01
1.93984 -8.4 0.179359 -0.372931 1 0.01
2.90976 -8.96 0.28668 -0.0879798 1 -0.01
3.87968 -8.4 0.419832 -0.253326 1 0.01
4.8496 -8.96 0.184759 0.124744 1 -0.01
5.81952 -8.4 0.460891 0.163647 1 0.01
6.78944 -8.96 -0.33075 -0.181227 1 -0.01
7.75936 -8.4 0.484542 0.347947 1 0.01
8.72928 -8.96 0.381263 0.407264 1 -0.01
9.6992 -8.4 -0.236021 0.169967 1 0.01
10.6691 -8.96 0.179805 -0.328331 1 -0.01
11.639 -8.4 0.459843 -0.298954 1 0.01
12.609 -8.96 0.246714 -0.167242 1 -0.01
13.5789 -8.4 0.369121 0.395569 1 0.01
14.5488 -8.96 -0.10928 -0.406962 1 -0.01
15.5187 -8.4 0.248494 0.327329 1 0.01
16.4886 -8.96 0.438877 0.219226 1 -0.01
17.4586 -8.4 0.347427 0.216044 1 0.01
18.4285 -8.96 0.433413 -0.11538 1 -0.01
19.3984 -8.4 -0.017785 0.24367 1 0.01
20.3683 -8.96 0.194354 -0.267851 1 -0.01
21.3382 -8.4 0.258021 -0.502286 1 0.01
22.3082 -8.96 -0.185303 -0.294641 1 -0.01
23.2781 -8.4 0.237285 -0.326678 1 0.01
-24.248 -7.84 0.446128 0.193766 1 -0.01
-23.2781 -7.28 0.098825 0.318454 1 0.01
-22.3082 -7.84 -0.327893 -0.0809085 1 -0.01
-21.3382 -7.28 -0.167572 0.146782 1 0.01
-20.3683 -7.84 -0.267361 0.147088 1 -0.01
-19.3984 -7.28 0.338051 -0.0720943 1 0.01
-18.4285 -7.84 0.338635 -0.00300245 1 -0.01
-17.4586 -7.28 -0.327868 0.229969 1 0.01
-16.4886 -7.84 0.495792 0.137682 1 -0.01
-15.5187 -7.28 -0.349478 -0.415711 1 0.01
-14.5488 -7.84 0.256597 0.0933542 1 -0.01
-13.5789 -7.28 -0.2799 0.399108 1 0.01
-12.609 -7.84 -0.377941 -0.00608336 1 -0.01
-11.639 -7.28 0.473276 -0.0948677 1 0.01
-10.6691 -7.84 0.0998072 -0.215555 1 -0.01
-9.6992 -7.28 -0.211827 -0.238088 1 0.01
-8.72928 -7.84 -0.432628 -0.0976541 1 -0.01
-7.75936 -7.28 0.320098 0.318894 1 0.01
-6.78944 -7.84 0.0299987 -0.12994 1 -0.01
-5.81952 -7.28 0.47214 -0.0489268 1 0.01
-4.8496 -7.84 -0.160897 -0.228845 1 -0.01
-3.87968 -7.28 -0.395637 0.0881174 1 0.01
-2.90976 -7.84 -0.183012 0.30252 1 -0.01
-1.93984 -7.28 0.389864 0.286359 1 0.01
-0.96992 -7.84 0.356881 -0.00206912 1 -0.01
0 -7.28 0.439161 0.244161 1 0.01
0.96992 -7.84 0.174176 -0.312668 1 -0.01
1.93984 -7.28 -0.23941 0.116364 1 0.01
2.90976 -7.84 -0.411211 0.319909 1 -0.01
3.87968 -7.28 0.111593 0.367771 1 0.01
4.8496 -7.84 -0.116921 -0.364241 1 -0.01
5.81952 -7.28 0.120117 -0.304746 1 0.01
6.78944 -7.84 -0.287785 0.396565 1 -0.01
7.75936 -7.28 -0.465728 -0.0113098 1 0.01
8.72928 -7.84 0.30698 0.324155 1 -0.01
9.6992 -7.28 0.0284254 -0.324033 1 0.01
10.6691 -7.84 -0.0645003 0.239399 1 -0.01
11.639 -7.28 0.157427 0.43489 1 0.01
12.609 -7.84 0.122022 0.263144 1 -0.01
13.5789 -7.28 0.00366864 -0.319401 1 0.01
14.5488 -7.84 0.43552 -0.101458 1 -0.01
15.5187 -7.28 0.415361 -0.252708 1 0.01
16.4886 -7.84 -0.0726882 -0.011316 1 -0.01
17.4586 -7.28 -0.27598 0.0821627 1 0.01
18.4285 -7.84 -0.200731 0.285358 1 -0.01
19.3984 -7.28 0.178111 -0.0807709 1 0.01
20.3683 -7.84 -0.0169426 0.439658 1 -0.01
21.3382 -7.28 -0.447603 0.2175 1 0.01
22.3082 -7.84 0.0807999 -0.284581 1 -0.01
23.2781 -7.28 0.281528 -0.319111 1 0.01
-24.248 -6.72 0.360777 0.346774 1 -0.01
-23.2781 -6.16 -0.150015 -0.366021 1 0.01
-22.3082 -6.72 -0.371584 0.344553 1 -0.01
-21.3382 -6.16 -0.204456 0.464676 1 0.01
-20.3683 -6.72 -0.445792 -0.431404 1 -0.01
-19.3984 -6.16 0.392054 -0.157712 1 0.01
-18.4285 -6.72 -0.416232 -0.257546 1 -0.01
-17.4586 -6.16 -0.175543 0.434143 1 0.01
-16.4886 -6.72 0.105771 -0.325103 1 -0.01
-15.5187 -6.16 0.0235162 -0.118763 1 0.01
-14.5488 -6.72 0.196792 -0.16187 1 -0.01
-13.5789 -6.16 -0.397781 -0.171212 1 0.01
-12.609 -6.72 0.2292 0.442061 1 -0.01
-11.639 -6.16 0.0368638 0.486225 1 0.01
-10.6691 -6.72 0.131576 0.0554592 1 -0.01
-9.6992 -6.16 0.395345 0.0224038 1 0.01
-8.72928 -6.72 -0.0782521 0.425846 1 -0.01
-7.75936 -6.16 -0.0715393 -0.108889 1 0.01
-6.78944 -6.72 0.109816 -0.39241 1 -0.01
-5.81952 -6.16 0.15113 -0.383259 1 0.01
-4.8496 -6.72 -0.338467 -0.030867 1 -0.01
-3.87968 -6.16 0.434432 0.215106 1 0.01
-2.90976 -6.72 -0.366621 -0.0972132 1 -0.01
-1.93984 -6.16 0.417735 0.413613 1 0.01
-0.96992 -6.72 -0.410548 0.0337519 1 -0.01
0 -6.16 0.478044 -0.386161 1 0.01
0.96992 -6.72 -0.170216 -0.094587 1 -0.01
1.93984 -6.16 -0.212426 0.212817 1 0.01
2.90976 -6.72 0.210697 -0.220193 1 -0.01
3.87968 -6.16 -0.0703985 -0.275089 1 0.01
4.8496 -6.72 -0.465592 -0.197358 1 -0.01
5.81952 -6.16 -0.423241 0.384416 1 0.01
6.78944 -6.72 -0.121214 -0.463599 1 -0.01
7.75936 -6.16 0.0447712 -0.244792 1 0.01
8.72928 -6.72 0.33034 0.00569251 1 -0.01
9.6992 -6.16 -0.108972 0.219726 1 0.01
10.6691 -6.72 0.436043 0.462715 1 -0.01
11.639 -6.16 0.461185 -0.385941 1 0.01
12.609 -6.72 -0.492999 0.246838 1 -0.01
13.5789 -6.16 -0.104717 0.014761 1 0.01
14.5488 -6.72 -0.0975115 0.0633406 1 -0.01
15.5187 -6.16 -0.0702239 -0.340521 1 0.01
16.4886 -6.72 -0.283317 0.0700387 1 -0.01
17.4586 -6.16 0.438041 -0.315258 1 0.01
18.4285 -6.72 -0.157629 -0.455116 1 -0.01
19.3984 -6.16 -0.49009 -0.249605 1 0.01
20.3683 -6.72 -0.0359792 -0.0502027 1 -0.01
21.3382 -6.16 -0.156501 -0.31614 1 0.01
22.3082 -6.72 -0.408792 -0.382542 1 -0.01
23.2781 -6.16 0.432769 0.140929 1 0.01
-24.248 -5.6 -0.283196 -0.179847 1 -0.01
-23.2781 -5.04 0.312351 -0.329304 1 0.01
-22.3082 -5.6 -0.232613 0.261731 1 -0.01
-21.3382 -5.04 0.0577535 -0.498879 1 0.01
-20.3683 -5.6 -0.446875 0.0464118 1 -0.01
-19.3984 -5.04 -0.124843 -0.189544 1 0.01
-18.4285 -5.6 0.0270694 -0.412593 1 -0.01
-17.4586 -5.04 0.2714 -0.0478695 1 0.01
-16.4886 -5.6 -0.37373 0.483377 1 -0.01
-15.5187 -5.04 -0.0739221 -0.481892 1 0.01
-14.5488 -5.6 0.446057 -0.469067 1 -0.01
-13.5789 -5.04 -0.0131167 -0.401936 1 0.01
-12.609 -5.6 -0.253646 0.282345 1 -0.01
-11.639 -5.04 -0.186773 -0.1494 1 0.01
-10.6691 -5.6 -0.00209266 0.274777 1 -0.01
-9.6992 -5.04 -0.11339 0.455646 1 0.01
-8.72928 -5.6 0.277256 0.100156 1 -0.01
-7.75936 -5.04 -0.290477 -0.0148812 1 0.01
-6.78944 -5.6 0.00291163 0.414259 1 -0.01
-5.81952 -5.04 0.335219 0.378709 1 0.01
-4.8496 -5.6 0.103895 0.0259801 1 -0.01
-3.87968 -5.04 -0.00956625 -0.428333 1 0.01
-2.90976 -5.6 0.0563715 -0.0217708 1 -0.01
-1.93984 -5.04 -0.157702 -0.32961 1 0.01
-0.96992 -5.6 0.395668 -0.422983 1 -0.01
0 -5.04 0.18433 0.286553 1 0.01
0.96992 -5.6 0.173342 0.263531 1 -0.01
1.93984 -5.04 0.228875 0.299439 1 0.01
2.90976 -5.6 -0.496008 0.218738 1 -0.01
3.87968 -5.04 -0.322744 -0.0785447 1 0.01
4.8496 -5.6 0.371033 -0.197766 1 -0.01
5.81952 -5.04 -0.43529 -0.103866 1 0.01
6.78944 -5.6 0.00812711 -0.380363 1 -0.01
7.75936 -5.04 -0.0641306 0.330947 1 0.01
8.72928 -5.6 -0.0380663 0.381711 1 -0.01
9.6992 -5.04 0.162543 0.328311 1 0.01
10.6691 -5.6 0.352684 0.419619 1 -0.01
11.639 -5.04 -0.269371 0.219324 1 0.01
12.609 -5.6 -0.275888 0.0267855 1 -0.01
13.5789 -5.04 -0.0596659 0.137319 1 0.01
14.5488 -5.6 0.39058 0.421753 1 -0.01
15.5187 -5.04 0.211881 -0.373987 1 0.01
16.4886 -5.6 -0.112712 0.205696 1 -0.01
17.4586 -5.04 -0.391967 0.227406 1 0.01
18.4285 -5.6 -0.0528054 -0.124268 1 -0.01
19.3984 -5.04 0.219701 -0.0450413 1 0.01
20.3683 -5.6 -0.240308 0.277611 1 -0.01
21.3382 -5.04 -0.430345 0.0301164 1 0.01
22.3082 -5.6 -0.25925 -0.5072 1 -0.01
23.2781 -5.04 0.263295 0.054767 1 0.01
-24.248 -4.48 0.198032 0.0408615 1 -0.01
-23.2781 -3.92 0.298727 0.0611481 1 0.01
-22.3082 -4.48 -0.188911 -0.434137 1 -0.01
-21.3382 -3.92 0.0964609 -0.163892 1 0.01
-20.3683 -4.48 0.0140258 -0.219735 1 -0.01
-19.3984 -3.92 -0.466912 0.0485837 1 0.01
-18.4285 -4.48 -0.27363 -0.406021 1 -0.01
-17.4586 -3.92 -0.25948 -0.113311 1 0.01
-16.4886 -4.48 -0.136198 -0.369099 1 -0.01
-15.5187 -3.92 -0.169621 -0.139239 1 0.01
-14.5488 -4.48 0.277431 -0.317525 1 -0.01
-13.5789 -3.92 0.441464 -0.427174 1 0.01
-12.609 -4.48 0.104038 0.0745942 1 -0.01
-11.639 -3.92 0.238065 0.0691314 1 0.01
-10.6691 -4.48 0.276046 0.328428 1 -0.01
-9.6992 -3.92 -0.24216 0.322947 1 0.01
-8.72928 -4.48 0.256899 0.133473 1 -0.01
-7.75936 -3.92 0.233391 -0.395364 1 0.01
-6.78944 -4.48 -0.161685 0.330984 1 -0.01
-5.81952 -3.92 -0.301611 0.164529 1 0.01
-4.8496 -4.48 -0.350719 -0.310259 1 -0.01
-3.87968 -3.92 -0.473199 -0.263069 1 0.01
-2.90976 -4.48 0.353477 0.168389 1 -0.01
-1.93984 -3.92 -0.457471 -0.0586222 1 0.01
-0.96992 -4.48 -0.301783 0.0584005 1 -0.01
0 -3.92 -0.0629056 0.471202 1 0.01
0.96992 -4.48 0.125461 0.339293 1 -0.01
1.93984 -3.92 -0.161122 0.1085 1 0.01
2.90976 -4.48 0.401175 0.437288 1 -0.01
3.87968 -3.92 -0.303279 -0.25707 1 0.01
4.8496 -4.48 0.103979 0.0216278 1 -0.01
5.81952 -3.92 0.187931 -0.321318 1 0.01
6.78944 -4.48 -0.0445414 0.234288 1 -0.01
7.75936 -3.92 0.0863355 -0.443101 1 0.01
8.72928 -4.48 -0.439392 0.0225961 1 -0.01
9.6992 -3.92 0.406857 0.190687 1 0.01
10.6691 -4.48 0.0703478 -0.148563 1 -0.01
11.639 -3.92 -0.19828 0.194769 1 0.01
12.609 -4.48 0.356307 -0.283961 1 -0.01
13.5789 -3.92 -0.484123 0.373807 1 0.01
14.5488 -4.48 0.418048 0.208668 1 -0.01
15.5187 -3.92 -0.203795 -0.0466309 1 0.01
16.4886 -4.48 -0.105776 0.167539 1 -0.01
17.4586 -3.92 -0.366455 -0.0496211 1 0.01
18.4285 -4.48 0.0510179 -0.464332 1 -0.01
19.3984 -3.92 0.311324 -0.413684 1 0.01
20.3683 -4.48 -0.462858 -0.170178 1 -0.01
21.3382 -3.92 -0.362991 0.208185 1 0.01
22.3082 -4.48 0.295677 0.256207 1 -0.01
23.2781 -3.92 0.164863 -0.233148 1 0.01
-24.248 -3.36 -0.0422139 -0.0976207 1 -0.01
-23.2781 -2.8 0.166311 0.321905 1 0.01
-22.3082 -3.36 0.205915 0.285757 1 -0.01
-21.3382 -2.8 -0.0630051 -0.157489 1 0.01
-20.3683 -3.36 -0.448914 -0.028055 1 -0.01
-19.3984 -2.8 -0.468682 -0.277473 1 0.01
-18.4285 -3.36 0.0888588 0.180918 1 -0.01
-17.4586 -2.8 0.424175 -0.17936 1 0.01
-16.4886 -3.36 -0.161355 -0.238793 1 -0.01
-15.5187 -2.8 -0.318804 -0.271068 1 0.01
-14.5488 -3.36 -0.450596 0.471475 1 -0.01
-13.5789 -2.8 -0.0305975 -0.364895 1 0.01
-12.609 -3.36 -0.433523 0.309224 1 -0.01
-11.639 -2.8 -0.305642 0.406043 1 0.01
-10.6691 -3.36 0.265491 -0.274724 1 -0.01
-9.6992 -2.8 0.227197 -0.0542041 1 0.01
-8.72928 -3.36 0.076205 0.474175 1 -0.01
-7.75936 -2.8 -0.0897492 -0.406528 1 0.01
-6.78944 -3.36 0.369642 0.410992 1 -0.01
-5.81952 -2.8 0.495346 0.0836191 1 0.01
-4.8496 -3.36 0.283064 -0.163573 1 -0.01
-3.87968 -2.8 0.475972 0.318749 1 0.01
-2.90976 -3.36 0.0577375 0.320922 1 -0.01
-1.93984 -2.8 -0.359021 -0.36804 1 0.01
-0.96992 -3.36 0.30947 0.254699 1 -0.01
0 -2.8 -0.374612 -0.114809 1 0.01
0.96992 -3.36 -0.0323801 -0.103178 1 -0.01
1.93984 -2.8 0.127479 -0.209554 1 0.01
2.90976 -3.36 0.299384 0.488786 1 -0.01
3.87968 -2.8 -0.171967 0.331383 1 0.01
4.8496 -3.36 0.168598 -0.08822 1 -0.01
5.81952 -2.8 0.417436 -0.086224 1 0.01
6.78944 -3.36 -0.301432 -0.484728 1 -0.01
7.75936 -2.8 -0.0492922 0.30555 1 0.01
8.72928 -3.36 -0.366991 -0.0786866 1 -0.01
9.6992 -2.8 0.274439 0.374123 1 0.01
10.6691 -3.36 0.486956 0.450249 1 -0.01
11.639 -2.8 -0.442125 0.00145371 1 0.01
12.609 -3.36 -0.357676 0.484414 1 -0.01
13.5789 -2.8 -0.150205 -0.494767 1 0.01
14.5488 -3.36 0.101258 0.239656 1 -0.01
15.5187 -2.8 0.306863 -0.362721 1 0.01
16.4886 -3.36 0.160398 -0.267878 1 -0.01
17.4586 -2.8 0.46398 -0.467502 1 0.01
18.4285 -3.36 -0.0318226 -0.45793 1 -0.01
19.3984 -2.8 -0.248453 -0.490487 1 0.01
20.3683 -3.36 -0.215671 -0.176179 1 -0.01
21.3382 -2.8 -0.502431 0.458077 1 0.01
22.3082 -3.36 0.404409 0.459505 1 -0.01
23.2781 -2.8 -0.242658 -0.387247 1 0.01
-24.248 -2.24 0.280672 -0.405757 1 -0.01
-23.2781 -1.68 -0.131316 0.152071 1 0.01
-22.3082 -2.24 -0.382814 -0.350905 1 -0.01
-21.3382 -1.68 -0.371576 0.000504461 1 0.01
-20.3683 -2.24 0.0160249 0.103246 1 -0.01
-19.3984 -1.68 0.121324 -0.338556 1 0.01
-18.4285 -2.24 -0.0610661 -0.456253 1 -0.01
-17.4586 -1.68 -0.434153 -0.431379 1 0.01
-16.4886 -2.24 0.464982 -0.333888 1 -0.01
-15.5187 -1.68 0.334073 0.0408087 1 0.01
-14.5488 -2.24 -0.410361 -0.172746 1 -0.01
-13.5789 -1.68 -0.30468 -0.234048 1 0.01
-12.609 -2.24 0.0191943 -0.276467 1 -0.01
-11.639 -1.68 0.00565933 -0.0511018 1 0.01
-10.6691 -2.24 -0.274767 -0.149884 1 -0.01
-9.6992 -1.68 -0.43789 0.11111 1 0.01
-8.72928 -2.24 0.272973 0.47897 1 -0.01
-7.75936 -1.68 -0.351074 0.140754 1 0.01
-6.78944 -2.24 -0.306736 -0.145285 1 -0.01
-5.81952 -1.68 0.422956 0.417384 1 0.01
-4.8496 -2.24 -0.205659 0.305268 1 -0.01
-3.87968 -1.68 0.168846 0.222505 1 0.01
-2.90976 -2.24 0.447842 0.0586122 1 -0.01
-1.93984 -1.68 -0.201165 0.416779 1 0.01
-0.96992 -2.24 0.162278 -0.272762 1 -0.01
0 -1.68 0.370017 0.0300973 1 0.01
0.96992 -2.24 -0.11524 -0.156957 1 -0.01
1.93984 -1.68 -0.0842263 0.3984 1 0.01
2.90976 -2.24 0.402409 0.337332 1 -0.01
3.87968 -1.68 0.288991 -0.140834 1 0.01
4.8496 -2.24 0.240191 0.369115 1 -0.01
5.81952 -1.68 0.113283 0.242298 1 0.01
6.78944 -2.24 -0.334789 0.0684029 1 -0.01
7.75936 -1.68 -0.149198 0.379458 1 0.01
8.72928 -2.24 -0.226111 -0.0222014 1 -0.01
9.6992 -1.68 -0.44378 0.205187 1 0.01
10.6691 -2.24 0.194025 0.30744 1 -0.01
11.639 -1.68 -0.451744 0.118494 1 0.01
12.609 -2.24 -0.102238 -0.264791 1 -0.01
13.5789 -1.68 0.256335 0.309654 1 0.01
14.5488 -2.24 0.347473 -0.320511 1 -0.01
15.5187 -1.68 -0.0950944 0.112536 1 0.01
16.4886 -2.24 0.179043 -0.270179 1 -0.01
17.4586 -1.68 0.271158 -0.0942166 1 0.01
18.4285 -2.24 0.331371 -0.470974 1 -0.01
19.3984 -1.68 -0.0499926 -0.156756 1 0.01
20.3683 -2.24 0.0935047 -0.509439 1 -0.01
21.3382 -1.68 0.0142368 -0.0633737 1 0.01
22.3082 -2.24 -0.385033 -0.426002 1 -0.01
23.2781 -1.68 -0.0424312 0.102908 1 0.01
-24.248 -1.12 0.0420646 -0.315934 1 -0.01
-23.2781 -0.56 0.229388 -0.112604 1 0.01
-22.3082 -1.12 0.286269 0.425159 1 -0.01
-21.3382 -0.56 0.288212 -0.0600422 1 0.01
-20.3683 -1.12 0.208992 -0.408755 1 -0.01
-19.3984 -0.56 -0.41218 0.455623 1 0.01
-18.4285 -1.12 -0.183675 0.214163 1 -0.01
-17.4586 -0.56 0.195124 -0.120833 1 0.01
-16.4886 -1.12 0.230705 -0.122821 1 -0.01
-15.5187 -0.56 -0.430716 0.171572 1 0.01
-14.5488 -1.12 0.0619518 0.253352 1 -0.01
-13.5789 -0.56 0.044855 -0.362857 1 0.01
-12.609 -1.12 -0.217641 0.303541 1 -0.01
-11.639 -0.56 0.328132 0.0645886 1 0.01
-10.6691 -1.12 0.437289 0.150203 1 -0.01
-9.6992 -0.56 0.265474 0.287068 1 0.01
-8.72928 -1.12 0.087907 0.345149 1 -0.01
-7.75936 -0.56 0.493667 -0.364034 1 0.01
-6.78944 -1.12 0.0154202 -0.122803 1 -0.01
-5.81952 -0.56 -0.254027 -0.371542 1 0.01
-4.8496 -1.12 0.1335 0.11174 1 -0.01
-3.87968 -0.56 -0.459445 -0.0288689 1 0.01
-2.90976 -1.12 0.0946346 0.308729 1 -0.01
-1.93984 -0.56 -0.116228 -0.449184 1 0.01
-0.96992 -1.12 -0.381933 0.173253 1 -0.01
0 -0.56 0.367291 -0.250622 1 0.01
0.96992 -1.12 -0.317131 0.474022 1 -0.01
1.93984 -0.56 -0.0875852 0.207762 1 0.01
2.90976 -1.12 -0.330008 0.238716 1 -0.01
3.87968 -0.56 -0.270392 -0.104179 1 0.01
4.8496 -1.12 0.410193 -0.391575 1 -0.01
5.81952 -0.56 -0.133305 0.035474 1 0.01
6.78944 -1.12 0.0444396 0.117914 1 -0.01
7.75936 -0.56 -0.129144 -0.127792 1 0.01
8.72928 -1.12 0.0707543 0.276077 1 -0.01
9.6992 -0.56 -0.236682 -0.0988179 1 0.01
10.6691 -1.12 -0.462836 0.425418 1 -0.01
11.639 -0.56 -0.0980374 -0.403868 1 0.01
12.609 -1.12 -0.0811203 0.344184 1 -0.01
13.5789 -0.56 -0.475113 0.051118 1 0.01
14.5488 -1.12 -0.497945 -0.272935 1 -0.01
15.5187 -0.56 -0.148752 0.283079 1 0.01
16.4886 -1.12 0.280606 0.282718 1 -0.01
17.4586 -0.56 -0.381432 -0.114791 1 0.01
